id,name,type,city,rating,popularity,tags,description
247,西双版纳热带植物园,景区,西双版纳,3.87,50,园林赏花;摄影打卡,中国科学院西双版纳热带植物园位于云南省西双版纳傣族自治州勐腊县勐仑镇澜沧江畔，建于1959年是集科学研究物种保存和科普旅游于一体的大型综合性植物园。园区占地约一千一百二十五公顷引种栽培了一万三千多种植物来自世界热带地区的各个角落。走进植物园就如同进入了一座立体的植物王国百科全书。望天树是园中最高的树种成年植株高达六十米左右相当于二十层楼的高度，笔直的树干拔地而起高耸入云是热带雨林的标志性物种。跳舞草是植物园中最奇妙的植物之一，当有音乐响起或人声唱和时它的叶片会随着声波的频率轻轻摆动像在跳舞一样令人惊奇。王莲的叶片巨大如圆盘直径可达两米以上，边缘向上卷起浮在水面上一个五六岁的孩子坐在上面都不会沉下去。园内还设有热带雨林区棕榈区百竹园百花园水生植物区等多个专类园区。建议乘坐园区电瓶车游览全程约需三到四个小时。请一定请一位专业导游讲解不然你会错过太多有趣的植物故事和科学知识。
248,香格里拉普达措国家公园,景区,迪庆,3.56,80,高原风光;园林赏花,普达措国家公园位于云南省迪庆藏族自治州香格里拉市建塘镇，是中国大陆第一个正式设立的国家公园也是香格里拉最核心的旅游目的地之一。公园海拔在三千五百米到四千一百五十米之间属于典型的高山寒温带湿润气候。属都湖是公园内最美丽的景点，沿着长约三公里的木栈道绕湖而行脚下是松软的苔藓和泥土路面两边是茂密的原始冷杉林遮天蔽日，林间草地上野花烂漫松鼠跳跃鸟鸣婉转。透过树林间隙可以看到属都湖的湖面像一面蓝色的镜子镶嵌在群山的怀抱中湖水清澈得能看见湖底的沙石和游鱼。运气好的话还会遇到一群在草地上悠闲吃草的牦牛它们披着浓密的长毛眼神温和从容对游客视若无睹自成一道风景。碧塔海是普达措更深处的秘境相传湖中的鱼每到春天吃了落水的杜鹃花花瓣后会醉倒漂在水面上形成了杜鹃醉鱼的奇观。整个景区海拔较高建议慢行预防高原反应。春天和秋天是普达措最美的季节，春天的野花和秋天的彩林各具风姿都值得专程前来。
249,泸沽湖,景区,丽江,3.22,20,湖泊湿地;海岛海滨;摄影打卡,泸沽湖位于云南省和四川省的交界处，湖面海拔两千六百九十米面积约五十平方公里最大深度九十三米。湖水清澈得令人难以置信能见度深达十二米，站在湖边能看到水下七八米深处的白色细石和游动的鱼群。湖周边群山环绕格姆女神山守护着这片纯净的水域，湖水在一天的不同时段呈现出蓝绿靛紫的微妙变化美得如梦似幻。世代居住在泸沽湖畔的摩梭人至今保留着母系氏族社会的生活方式，家庭成员以祖母为尊财产由女性继承子女跟随母姓走婚习俗更是摩梭文化最具特色的一环。走婚并非外界误传的随意性关系而是一种建立在真挚感情基础上的独特婚姻形式。乘坐摩梭人手工制作的独木舟猪槽船泛舟湖上是最美好的体验，摩梭船娘一边摇桨一边唱起动听的山歌歌声在湖面上回荡远处的山峰在水雾中若隐若现宛如仙境。里格半岛是泸沽湖标志性的景观，半岛上点缀着几家观景客栈推开窗就是绝美的湖景。傍晚参加摩梭人的篝火晚会踏歌起舞感受这个神奇民族的独特魅力。
250,元阳哈尼梯田,景区,红河,4.89,63,世界遗产;民俗村寨;摄影打卡,元阳哈尼梯田位于云南省红河哈尼族彝族自治州元阳县哀牢山南部，是哈尼族人世世代代用一千三百多年的心血和汗水在海拔一千四百到两千米的山坡上雕刻出的农耕文明奇观。梯田总面积约一百一十三平方公里级数最多处达三千多级从山脚一直延伸到山顶构成了一幅神奇壮美的大地艺术画卷。每年的十一月底到次年的四月初是元阳梯田的灌水期也是观赏的最佳时节，这时梯田里蓄满了水水平如镜倒映着蓝天白云和朝霞夕阳。多依树景区是拍摄日出的最佳地点，晨曦微露时天边的云彩被染成红色金色和紫色层层变幻倒映在千万块梯田的水面上光影交织如梦如幻。坝达景区的日落同样壮丽非凡，夕阳的余晖将整片梯田从金黄染成绯红再慢慢转为深紫，光与影的变幻每秒钟都不同令人目不暇接。建议在景区内的多依树或多依树附近的民宿住一晚凌晨去观景台占个好位置等日出。老虎嘴是看全貌的最佳地点站在观景台上一万多亩梯田尽收眼底气势恢宏让人叹为观止。
251,腾冲热海,景区,保山,4.56,93,温泉康养;摄影打卡,腾冲热海景区位于云南省保山市腾冲市清水乡刘家寨村，距离腾冲市区约二十公里。腾冲地处欧亚板块和印度板块的碰撞带附近，地壳活动频繁地热资源极其丰富。热海景区内分布着八十多处温泉沸泉和喷气孔是亚洲最著名的地热景观之一。走进景区空气中弥漫着淡淡的硫磺气味山谷里白雾蒸腾宛如仙境。最壮观的大滚锅是一口接近圆形的沸水池直径约六点一米水深一点五米底部水温高达一百零二度水面常年沸腾翻滚发出咕咚咕咚的巨大声响。当地人因地制宜在旁边的蒸汽孔上用竹篮装着鸡蛋花生和芋头借天然蒸汽蒸熟卖给游客味道格外香浓。怀胎井是两口相邻的温泉据说喝了井水有助于生育而得名。姊妹泉两泉相依水温略有不同含有不同的矿物质成分。热海最舒服的体验自然是在浴谷泡温泉，景区内设有多个不同温度和功效的露天温泉泡池，浸泡在四十度左右的碳酸泉中周身的毛孔舒张开来旅途的劳顿一扫而光。建议在景区内安排半天时间先游览后泡泉。
252,梅里雪山,景区,迪庆,4.19,33,自然山水;登山徒步;摄影打卡;高原风光,梅里雪山位于云南省迪庆藏族自治州德钦县云岭乡，是一座南北走向的庞大雪山群全长约一百五十公里。主峰卡瓦格博海拔六千七百四十米是云南省最高峰在藏传佛教中被尊奉为藏区八大神山之首。卡瓦格博至今仍是未被人类登顶的处女峰，1991年中日联合登山队十七名队员在海拔五千多米处遭遇雪崩全部遇难，1996年的再次尝试也以失败告终此后当地政府出于对藏族信仰的尊重正式立法禁止攀登卡瓦格博。飞来寺观景台是观赏梅里雪山日照金山奇观的最佳地点，每天天不亮就有大量摄影爱好者守候在那里等待第一缕阳光点燃卡瓦格博的峰尖，那一刻整个峰顶从粉红变成金黄再变成纯白色彩变幻之壮美让所有人屏住呼吸为之倾倒。雨崩村位于梅里雪山脚下是一个不通公路的世外桃源，徒步或骑马进入雨崩神瀑冰湖和神湖是三个主要目的地。雨崩的徒步线路沿途可以近距离接触梅里雪山的冰川和原始森林是户外爱好者不可错过的经典线路。
253,布达拉宫,景区,拉萨,3.88,50,世界遗产;高原风光,布达拉宫位于西藏自治区拉萨市玛布日山上，是一座规模宏大的宫堡式建筑群也是世界上海拔最高最雄伟的宫殿。布达拉宫始建于公元631年吐蕃赞普松赞干布时期，当时是迎娶文成公主的宫殿后来在战火中被毁。现在的布达拉宫是公元1645年由五世达赖喇嘛重建的并在之后不断扩建形成了今天的规模。整座宫殿依山而建高达一百一十七米外观十三层实际九层由红宫白宫两部分组成。白宫是历代达赖喇嘛理政和居住的地方红宫是历代达赖喇嘛的灵塔殿和佛殿所在地。进入红宫最令人震撼的是五世达赖喇嘛的灵塔殿，灵塔用三千七百多公斤黄金铸造塔身镶嵌着数以万计的绿松石红珊瑚珍珠和天珠，奢华程度令人瞠目结舌。布达拉宫内部的壁画总面积达两千五百多平方米色彩鲜艳人物众多内容涵盖了西藏的历史宗教和民俗堪称一部完整的西藏百科全书。参观布达拉宫需要提前一天凭身份证预约门票且每天限制人数参观时需爬很长的台阶建议预留充足时间不赶不急用心感受。
254,大昭寺,景区,拉萨,3.56,80,世界遗产;宗教名胜,大昭寺位于拉萨市中心八廓街的北侧始建于公元647年松赞干布时期，是藏传佛教各教派共同尊奉的圣地。大昭寺的核心供奉是释迦牟尼十二岁等身佛像，这尊佛像是文成公主当年从长安带到吐蕃的最珍贵的陪嫁。佛像面容慈悲庄严通体贴金因其无与伦比的宗教价值成为藏传佛教信徒心目中最重要的朝拜对象。大昭寺正门前的青石板地面上被无数磕长头的信众磨出了深深的凹陷光可鉴人那是信仰的力量在石头上留下的永恒印记。来自青海四川云南甘肃的藏民们许多人要一路磕着长头跋涉几个月甚至一两年才能抵达这里，当终于到大昭寺门前时很多人激动得热泪盈眶那种纯朴的虔诚令人肃然起敬。寺内保存有大量精美的壁画和佛像，其中文成公主进藏图和修建大昭寺的壁画最为珍贵是研究吐蕃历史的图像宝库。登上大昭寺的金顶平台上放眼望去阳光把金瓦照得璀璨夺目，楼下八廓街上身着藏袍手持转经筒的人流顺时针涌动像一条永不枯竭的信仰之河。
255,纳木错,景区,拉萨,3.23,20,湖泊湿地;高原风光,纳木错位于西藏自治区拉萨市当雄县和那曲市班戈县之间，湖面海拔四千七百一十八米面积约一千九百二十平方公里，是西藏三大圣湖之一也是世界上海拔最高的大型咸水湖。纳木错藏语意为天湖是藏传佛教信徒心目中最为神圣的湖泊之一。站在湖边放眼望去那一片蓝色纯净得令人窒息从近处的浅蓝过渡到湖心的湛蓝再到天际线的宝蓝层次丰富变化万千。远处的念青唐古拉山主峰海拔七千一百一十七米终年积雪皑皑的雪峰倒映在蓝色的湖水中天湖一色分不清虚实。扎西半岛是纳木错最大的半岛也是游客最集中的地方，岛上散布着大小不一的溶洞和形态奇特的巨石，五彩的经幡在湖风中猎猎飘扬发出哗啦啦的响声为这片宁静的圣湖增添了生息。每年藏历羊年大量的藏传佛教信徒会来纳木错转湖，转湖一圈约两百八十公里徒步需要七到十天。纳木错的夜空是全世界最美丽的星空之一，没有一丝光污染银河横贯天际流星不时划落满天繁星璀璨如钻石洒在黑丝绒般的夜幕上。
256,珠穆朗玛峰国家公园,景区,日喀则,4.9,63,自然山水;登山徒步;高原风光;园林赏花,珠穆朗玛峰国家公园位于西藏自治区日喀则市定日县，总面积三万三千八百一十九平方公里平均海拔四千八百米是世界上海拔最高的国家公园。公园的核心景观当然是世界第一高峰珠穆朗玛峰海拔八千八百四十八点八六米。从景区大门到珠峰大本营全程约一百零二公里车程约四小时，沿途的柏油路面路况很好但弯道极多需要翻越海拔五千一百九十八米的加乌拉山口。加乌拉山口是全世界唯一可以同时观赏五座八千米以上雪峰的观景平台，天气晴朗的时候马卡鲁峰洛子峰珠穆朗玛峰卓奥友峰和希夏邦马峰一字排开雪峰连绵气势磅礴那种壮丽无法用语言形容。绒布寺海拔四千九百八十米是世界上海拔最高的寺庙，白塔经幡在寒风中飘飞寺内的僧人们日复一日面对世界上最高的山峰虔诚修行。继续前行到达海拔五千二百米的珠峰大本营，这里可以近距离仰望珠穆朗玛的雄姿。条件允许的话建议在大本营住一晚凌晨起夜看到珠峰上空繁星密布银河清晰可见那种震撼无可比拟。
257,羊卓雍错,景区,山南,4.58,93,湖泊湿地;高原风光,羊卓雍错位于西藏自治区山南市浪卡子县与拉萨之间距离拉萨约一百公里湖面海拔四千四百四十一米。羊卓雍错藏语意为碧玉湖是西藏三大圣湖之一。与纳木错的壮阔和玛旁雍错的肃穆不同羊卓雍错的美是柔美的蜿蜒的可亲近的。站在海拔四千九百九十米的岗巴拉山口向下俯瞰，羊湖像一条蓝绿色的丝带在大地上蜿蜒曲折湖岸线长达两百五十多公里比其本身面积更显修长飘逸。湖水的颜色在不同季节不同天气甚至同一天的不同时段都不相同，有时是湛蓝有时是碧绿有时又呈现淡淡的紫色像一块巨大的变色宝石闪耀着神秘的光芒。冬天的羊卓雍错会部分结冰，冰层呈现出梦幻的蓝绿色在阳光照射下晶莹剔透像一块巨大的玉石铺在高原之上美不胜收。羊卓雍错的水质极好盛产高原裸鲤，湖边的藏式鱼庄用湖水煮新鲜的鱼汤，汤色奶白味道极其鲜美是旅途中最温暖的慰藉。从拉萨出发沿着雅鲁藏布江一路向南翻过岗巴拉山口就看到了羊湖，一路风景绝佳非常推荐作为拉萨周边一日游的首选目的地。
258,秦始皇帝陵博物院兵马俑,景区,西安,4.19,33,世界遗产;博物展馆,秦始皇陵博物院位于陕西省西安市临潼区骊山北麓，是建立在秦始皇陵园遗址上的专题博物馆。秦始皇陵是中国历史上第一位皇帝嬴政的陵墓修建历时三十九年动用劳力七十余万，陵区总面积达五十六点二五平方公里堪称中国历史上规模最大的帝王陵墓。1974年3月当地农民在打井时意外发现了兵马俑坑震惊了全世界，随后经过多次考古发掘共出土了数以千计与真人真马等身大小的陶质兵马俑。一号坑是整个军阵的主体东西长两百三十米南北宽六十二米总面积一万四千多平方米，坑内陶俑陶马约六千件排列成整齐的军阵队列气势宏大令人震撼。更令人惊叹的是这八千多件兵马俑竟然千人千面没有一个面孔完全相同，从发型胡须到铠甲战袍从面部表情到身体姿态细节各不相同栩栩如生。二号坑由步兵骑兵车兵和弩兵四个兵种组成的混合军阵展示了秦军多兵种协同作战的战术。三号坑面积最小但被认为是军队的指挥部地位最为特殊。
259,华山,景区,渭南,3.89,50,自然山水;登山徒步,华山位于陕西省渭南市华阴市城南，距离西安约一百二十公里是五岳之中的西岳，以奇险天下第一山而闻名于世。华山由五座主峰组成，东峰朝阳峰南峰落雁峰西峰莲花峰北峰云台峰和中峰玉女峰。华山之险最令人胆战心惊的莫过于长空栈道，绝壁上钉入铁桩架上木板行人手扶崖壁上的铁索脚踏不足三十厘米宽的木板，下方就是万丈深渊云雾缭绕看一眼就让人腿软。鹞子翻身是华山第二险要的所在，下山的路在一块巨大的倒扣岩石上身体需要像鹞鹰一样翻转一百八十度才能通过。苍龙岭是一条从北峰通往其他四座主峰的山脊，两侧都是悬崖绝壁山脊最窄处仅一米左右当年韩愈登华山到此吓得大哭投下求救信。不过现在华山已经修建了两条索道，北峰索道直通北峰顶西峰索道更长更险峻风景也更为壮丽。
260,大雁塔大唐芙蓉园景区,景区,西安,3.58,80,城市地标;摄影打卡;园林赏花;文化街区,大雁塔位于陕西省西安市南郊大慈恩寺内，是西安最著名的地标性建筑之一。唐永徽三年公元652年玄奘法师为保存从印度带回的大量梵文佛经和佛像舍利上书唐高宗请求修建此塔。大雁塔最初只有五层武则天时期改建为七层高六十四点五米，塔身呈方形角锥状用青砖砌成结构简洁雄浑稳重历经一千三百多年依然巍然屹立。登塔而上每层都有不同的佛教文物展陈，登上顶层向四面凭栏远眺南望终南山北眺渭河古城西安尽收眼底令人心旷神怡。大雁塔南广场上矗立着玄奘法师的铜像身着袈裟手持锡杖目光坚定眺望远方让人对他的西行壮举肃然起敬。大唐芙蓉园紧邻大雁塔东侧是一座以盛唐文化为主题的大型皇家园林式景区，园内紫云楼仕女馆御宴宫芳林苑等仿唐建筑宏伟壮丽，夜幕降临后园内灯火辉煌水幕电影和大型梦幻诗乐舞剧梦回大唐精彩上演带观众穿越回到那个开放包容气象万千的黄金时代。建议大雁塔和芙蓉园安排在一天游览白天登塔晚上游园两相宜。
261,西安城墙,景区,西安,3.23,20,文化街区;摄影打卡,西安城墙位于西安市中心区是中国现存规模最大保存最完整的古代城垣建筑。明洪武三年到十一年公元1370至1378年在隋唐长安城皇城的基础上扩建而成，距今已有六百多年的历史。城墙周长十三点七四公里墙高十二米底宽十五米顶宽十二到十四米，这座坚实牢固的城墙曾经在漫长的历史岁月中反复抵御着兵燹战火的考验守护着城内百姓的安宁。如今城墙已完全失去了军事防御功能但成了古都西安最具代表性的历史名片。站在城墙上一眼望不到尽头城砖整齐排列恢宏大气。最令人惊喜的是城墙足够宽阔不仅可以走人还可以行驶汽车和举办马拉松比赛，但现在最流行的方式是在城墙上租一辆自行车骑行一圈。全程骑行下来大约需要两小时可以欣赏到城墙内外不同的风景，城内古朴的老建筑和城外现代化的高楼大厦形成鲜明对比。城墙的黄昏最美，夕阳将城砖染成温暖的金色护城河水面上倒映着城墙的轮廓，从垛口望出去远处大雁塔的轮廓在暮色中若隐若现。
262,延安革命纪念地,景区,延安,4.91,63,红色教育;摄影打卡,延安革命纪念地景区位于陕西省延安市宝塔区，是1935年10月到1948年3月期间中共中央所在地旧址集中展示中国革命光辉历程的重要场所。景区由宝塔山杨家岭革命旧址枣园革命旧址王家坪革命旧址和延安革命纪念馆等多个部分组成。宝塔山是延安的标志和象征，山上那座九层唐代宝塔在革命年代是无数热血青年克服千难万险奔赴延安追求光明的精神灯塔。杨家岭革命旧址是中共中央1938年至1943年的所在地，中共第七次全国代表大会就在这里的中央大礼堂召开，确立了毛泽东思想作为党的指导思想具有极其重大的历史意义。步入礼堂内部主席台中央悬挂着毛泽东和朱德的画像会场还保持着当年的原貌简朴庄重令人肃然起敬。枣园曾经是中共中央书记处的所在地毛泽东周恩来刘少奇朱德等老一辈革命家曾经在这里居住和办公，那一孔孔简陋的窑洞里只有一张桌子一把椅子和一盏煤油灯就是在这样艰苦卓绝的条件下他们写下了大量指导中国革命走向胜利的重要著作。
263,法门寺文化景区,景区,宝鸡,4.58,94,宗教名胜;摄影打卡,法门寺位于陕西省宝鸡市扶风县法门镇距离西安约一百二十公里。法门寺的历史可追溯到东汉末年距今约一千八百年的岁月。1987年考古工作者在对法门寺唐代地宫进行发掘时取得了震惊世界的重大发现，从地宫中出土了释迦牟尼佛指骨舍利和两千多件稀世珍宝，这批文物数量之多质量之高保存之完好令人惊叹堪称唐代考古最伟大的成就之一。法门寺地宫是目前发现的年代最久远规模最大等级最高的佛塔地宫，里面发现的佛指舍利是当今世界独一无二的佛教圣物，分为真身舍利和影骨舍利共四枚。其中最珍贵的一枚真身舍利存放在高达一百四十八米的合十舍利塔中，舍利塔外形为双手合十的建筑造型设计极具现代感和视觉冲击力。地宫出土的大批唐代金银器玻璃器秘色瓷器等文物工艺精湛美轮美奂，其中鎏金迎真身银金花双轮十二环锡杖更是被誉为世界锡杖之王。秘色瓷是唐代专门为皇室烧造的顶级瓷器此前仅见于文献记载地宫的发现才让世人第一次见到实物。
264,壶口瀑布陕西侧,景区,延安,4.2,33,自然山水;摄影打卡,壶口瀑布位于陕西省延安市宜川县与山西省吉县交界的晋陕大峡谷中，是中国第二大瀑布也是世界上唯一的金黄色瀑布。黄河在流经晋陕大峡谷时原本宽达四百多米的河道到壶口段被两岸山崖压缩到仅剩三十到五十米，奔流的河水从二十多米高的断崖上吼叫着倾泻而下坠入下方深槽激起数十米高的白色浪花和水雾声震如雷数里可闻。站在陕西一侧的观景台上可以正面面对瀑布感受最强烈的视觉冲击和声浪震撼，黄河水以排山倒海之势奔涌而来在脚下猛然跌入深渊那种气势简直令人魂飞魄散。壶口瀑布非常独特的一个自然现象是水底冒烟，瀑布激起的水雾在阳光照射下形成绚丽的彩虹横跨两岸景色极为壮观。隆冬时节瀑布会形成巨大的冰挂景观，整面瀑布凝结成一片冰雪世界晶莹剔透别有一番北国风光。壶口瀑布最佳观赏季节是春秋两季，春季黄河解冻水量大增称为三月桃花汛，秋季雨水充沛瀑布水势最盛气势最为磅礴。瀑布局围设有护栏安全性很好但水雾极大建议穿防雨衣保护相机。
265,太白山国家森林公园,景区,宝鸡,3.89,50,自然山水;登山徒步;园林赏花,太白山国家森林公园位于陕西省宝鸡市眉县和太白县之间，是秦岭山脉的主峰所在地最高点拔仙台海拔三千七百六十七点二米。秦岭是中国地理上最重要的南北分界线太白山则是秦岭的最高峰。太白山最具特色的自然景观是立体气候带，从山麓到山顶海拔高差近三千米随着海拔的升高植被和气候呈明显的垂直分布。山脚下还是郁郁葱葱的温带落叶阔叶林到了半山腰变成了针阔混交林再往上则是针叶林和高山灌丛，山顶则是寸草不生遍布乱石的高山荒漠，徒步穿越太白山可以在一天之内经历从温带到寒带的气候变化这是国内其他名山极难见到的奇妙体验。拔仙台是太白山的极顶登顶后极目远眺云雾缭绕在脚下群山连绵向天边铺展开去，山风吹过衣袂飘飘仿佛自己也成了仙人。大爷海二爷海三爷海是太白山顶的三个冰川侵蚀湖，大小不一但都清澈见底湖水呈深蓝色在海拔三千五百米以上的高山之巅熠熠生辉如上天遗落在人间的明珠。
266,莫高窟,景区,敦煌,3.58,81,世界遗产;石窟艺术,莫高窟位于甘肃省酒泉市敦煌市东南二十五公里处的鸣沙山东麓断崖上，是世界上现存规模最大内容最丰富的佛教艺术圣地。莫高窟的前秦建元二年公元366年起历经北凉北魏西魏北周隋唐五代宋西夏元等朝代的持续营造，前后延续约一千六百多年累计开凿洞窟七百三十五个保存壁画四万五千平方米彩塑两千四百一十五尊。走进莫高窟的洞窟就像走进了时光隧道，每一面墙壁上密密麻麻的壁画都有满了故事。北凉时期的佛像造型粗犷风格古朴色彩单纯；北魏时期的造像面目清秀身材修长带有浓厚的印度犍陀罗艺术的影响；隋唐时期的壁画人物丰腴饱满色彩华丽绚烂是莫高窟艺术的巅峰。158窟的涅槃像是莫高窟最动人心魄的雕塑作品之一，长达十五点八米的卧佛安详侧卧于佛坛之上面容宁静眼神微闭嘴角带着若有若无的微笑，周围的弟子们表情悲痛有的捶胸顿足有的匍匐在地有的掩面哭泣各具神态栩栩如生。
267,鸣沙山月牙泉,景区,敦煌,3.24,21,自然山水;湖泊湿地;草原沙漠;登山徒步,鸣沙山月牙泉位于甘肃省酒泉市敦煌市城南五公里处，是丝绸之路上最神奇的自然景观组合。鸣沙山东西绵延四十公里南北宽二十公里，沙山高达数十米沙粒以红黄绿白黑五色为主。当风吹过沙面或人从沙丘顶部滑下时沙粒产生摩擦会发出嗡嗡的响声，鸣沙山的名字由此而来。月牙泉是鸣沙山环抱中的一汪清泉南北长近一百米东西宽约二十五米，水面形如一弯新月静静地躺在金色沙海的怀抱中已经存在了数千年。鸣沙山和月牙泉水火相容的奇观令人惊叹不已。骑骆驼是游览鸣沙山最经典的方式，一队骆驼在叮当的驼铃声中沿着沙脊缓缓前行，人们骑在驼背上随着骆驼的步伐一摇一晃看着夕阳把沙丘染成金色把影子拉得很长很长，大漠孤烟直长河落日圆的苍凉意境在心中油然而生。如果你喜欢刺激可以尝试滑沙，从几十米高的沙丘顶端坐在特制的木板上一滑而下风在耳边呼啸沙子在身边飞溅既惊险又好玩。
268,张掖七彩丹霞,景区,张掖,4.91,64,自然山水;摄影打卡,张掖七彩丹霞位于甘肃省张掖市临泽县和肃南裕固族自治县境内，是中国最典型的丹霞地貌之一也是世界地质公园。张掖丹霞以其鲜艳的七彩颜色和层理分明的色彩带而闻名于世，被美国国家地理杂志评为世界十大神奇地理奇观之一。丹霞地貌是在数千万年间的红色砂岩在流水侵蚀和风化的双重作用下形成的，不同时期沉积的岩层含有不同的铁元素氧化物呈现为红黄白绿蓝灰黑等不同颜色层层叠加如同巨大的彩色蛋糕。七彩丹霞最美的观景台是四号观景台，站在观景台上放眼望去连绵起伏的山峦如同披着五彩缤纷的锦缎，一层紫红一层浅黄一层深绿层层叠叠绚丽多彩令人叹为观止。一号观景台视野最为开阔可以俯瞰整个七彩丹霞的全景气势恢宏。日落前的一小时是七彩丹霞最美的黄金时刻，夕阳将柔和的金色光线投射在彩色的山峦上每一种颜色都被点染得格外鲜明，摄影爱好者的快门声响成一片。雨后初晴是观赏丹霞的最佳时机，被雨水浸湿的岩层色彩饱和度最高鲜艳欲滴仿佛刚刚被重新上色。
269,嘉峪关关城,景区,嘉峪关,4.59,94,长城边关;文化街区,嘉峪关关城位于甘肃省嘉峪关市向西五公里处，是明代万里长城的西端起点也是长城沿线保存最为完好的一座军事关隘。嘉峪关始建于明洪武五年公元1372年因建于嘉峪山麓而得名是明长城沿线九镇中的甘肃镇所属最大的一座关隘。关城由内城外城和城壕三重防线构成平面呈梯形布局精巧固若金汤。内城墙高约十一米周长六百四十米开东西两门东为光化门西为柔远门寓意以柔致远以光教化。登上光化门城楼向西远眺一望无际的戈壁荒漠尽收眼底荒凉苍茫直抵天边。关门之外便是西域当年出关的人都要在这里验明身份领取通关文牒缓步走出关口从此山高水长不知何日才能再回故土。城楼上的戏台是将士们闲暇时娱乐的场所，关帝庙供奉着关羽的神像寄托着戍边将士的忠勇信仰。游击将军府展示了当年守关将领的办公和生活场景。天下第一雄关的匾额高悬城楼之上字迹苍劲有力据说是清代名将左宗棠收复新疆时题写。
270,麦积山石窟,景区,天水,4.21,33,自然山水;石窟艺术;登山徒步,麦积山石窟位于甘肃省天水市麦积区麦积山乡，是秦岭山脉西端的一座孤峰因山形极似农家堆起的麦垛而得名麦积山。麦积山石窟是中国四大石窟之一与敦煌莫高窟龙门石窟云冈石窟齐名，但与其他三处石窟以壁画或石刻为主不同麦积山石窟以其精美绝伦的泥塑艺术最具特色。石窟开凿在距离地面约二十到八十米高的悬崖峭壁之上，洞窟之间用依崖而建的凌空栈道相连层层叠叠错落有致从远处望去像悬挂在崖壁上的蜂巢蔚为壮观。麦积山现存两百二十一个洞窟保存各时期泥塑石雕等各类造像一万零六百三十二身壁画近一千平方米是名副其实的东方雕塑艺术陈列馆。散花楼是麦积山石窟中规模最大气势最恢宏的一个洞窟，窟内列塑七尊高大的佛像正中主佛高达十五米左右面相方圆双耳垂肩神态庄严肃穆。四十四窟的一佛二菩萨造像被公认为麦积山石窟最美的代表，主佛面带微笑神态安详慈祥宁静被誉为东方蒙娜丽莎。
271,崆峒山,景区,平凉,3.9,51,自然山水;登山徒步,崆峒山位于甘肃省平凉市崆峒区城西十二公里处，是道教名山之一也是中国武术崆峒派的发祥地。崆峒山海拔两千一百二十三米由大小数十座山峰组成山体呈南北走向气势雄伟林木葱茏。山上宫观庙宇星罗棋布最盛时曾有八台九宫十二院四十二座建筑群现仍保存有较为完好的道观寺庙十多处。上天梯是攀登主峰途经的一段最险要的路段，全长约八十米近乎垂直的石阶沿崖壁而上最窄处仅容一人通过需要双手抓紧两旁的铁链方能上行。登上皇城所在的主峰之巅极目远眺群山起伏泾河如带苍茫大地的壮阔尽收眼底，山风迎面吹来令人神清气爽。崆峒山在中国传统文化中的特殊地位源自史记中的记载：黄帝曾西行至崆峒山向高人广成子请教治国养生之道，庄子和黄帝内经等古籍中均有记载使崆峒山成为中国道家思想的重要源头之一。崆峒武术源远流长与少林武当峨眉并称中国四大武术流派，山上的道观中常有道士舞剑练拳运气吐纳一招一式间尽显中华武术的神韵风骨。
272,拉卜楞寺,景区,甘南,3.58,81,宗教名胜;高原风光,拉卜楞寺位于甘肃省甘南藏族自治州夏河县县城西郊，是藏传佛教格鲁派六大寺院之一始建于清康熙四十八年公元1709年。寺院占地总面积八十多公顷建筑面积四十多万平方米是甘南地区规模最大的藏传佛教寺院建筑群。拉卜楞寺最引人注目的特色之一是环绕寺院外墙的转经长廊，全长约三点五公里沿墙设置了两千多个彩绘转经筒。每天清晨天还没亮就开始有信众沿着长廊顺时针方向转经，脚步匆匆右手不停转动经筒口中念诵着六字真言。转完一圈需要将近一个小时但很多虔诚的信徒每天都要转上几圈甚至十几圈。拉卜楞寺也是一所体系完整的藏传佛教高等学府，下设闻思学院续部下院续部上院医学院时轮学院和喜金刚学院六大学院。各学院的课程涵盖显宗密宗医学天文历算工巧诗词等科目学习周期从十余年到数十年不等。
273,青海湖,景区,海北,3.25,21,湖泊湿地;摄影打卡;高原风光,青海湖位于青海省东北部的大通山日月山和青海南山之间，是中国最大的内陆咸水湖也是中国面积最大的湖泊。湖面海拔三千一百九十六米东西长一百零六公里南北宽六十三公里面积四千五百八十三平方公里环湖一周约三百六十公里。站在湖边极目远眺湖水与天空在遥远的地平线上融为一体水天一色分不清界限。七月的青海湖迎来了最美的季节——环湖千亩油菜花竞相绽放，金黄色的花海一直铺到天边与湛蓝的湖水洁白的云朵和远处的雪山交相辉映，色彩明快纯净热烈让人一见难忘。环湖骑行是体验青海湖最经典的方式每年七月的环青海湖国际公路自行车赛是全球海拔最高的公路自行车赛事。即使不骑行坐车沿着环湖公路走一圈也是极好的享受。青海湖鸟岛位于湖的西北部面积零点八平方公里每年四月至十月间数十万只候鸟从中国南方和东南亚迁徙而来在此栖息繁衍，斑头雁棕头鸥鱼鸥鸬鹚等水鸟铺天盖地在湖面上起落翔集鸣叫声此起彼伏十分壮观。
